,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
129,chromeless,67bb65f7edde23384372331ac091630724d3e635,"Moved harness logic out of main.xul/main.js and to xpcom component.

--HG--
rename : harness/chrome/content/profiler.js => harness/profiler-scripts/profiler.js
rename : harness/chrome/content/harness.js => harness/securable-modules/harness.js",Atul Varma,2009-11-04T23:23:12Z,Atul Varma,Atul Varma,339,142,197
130,chromeless,27fd1dc6e339245a7dadc6f29b6f1ef7df32d5e8,"Added option for harness to run a main program via a --main command-line option, which allows for manual testing and experimentation.",Atul Varma,2009-11-04T19:38:00Z,Atul Varma,Atul Varma,58,38,20
131,chromeless,850a695ad862da592865a6cf0fd5ee9e18f2900d,Fixed a memory leak in timer.js and made it more efficient. We now report # of live objects being tracked in the testing sandbox.,Atul Varma,2009-10-31T04:59:46Z,Atul Varma,Atul Varma,17,10,7
132,chromeless,ad7916f591a82fdb0aded18019384fc6c3dd2417,Fixed a weird bug in memory.gc(),Atul Varma,2009-10-31T03:51:36Z,Atul Varma,Atul Varma,4,4,0
133,chromeless,2025a8d2150d256864e2aa2b6eebbb51e13ec2a6,"Added memory tracking instrumentation to a number of classes, memory leak report detection, made memory.js have no dependencies since it prevented memory tracking instrumentation on those dependencies.",Atul Varma,2009-10-31T03:31:44Z,Atul Varma,Atul Varma,133,84,49
134,chromeless,e0df95b11439530afe6d7d60c1ab0d86de53134b,Attempt to auto-set LD_LIBRARY_PATH when running harness under xulrunner in linux.,Atul Varma,2009-10-28T16:37:53Z,Atul Varma,Atul Varma,3,3,0
135,chromeless,5a24d32acab7eff664dea816135b3022550007db,Removed the FirefoxBinaryFinder class from harness and replaced it w/ simple mozrunner reuse.,Atul Varma,2009-10-28T16:09:05Z,Atul Varma,Atul Varma,56,6,50
136,chromeless,aa60592de077c47613f239c0910eb95555961fa6,Simplified harness memory profiling code by exposing sandbox global scope info in securable-module.js.,Atul Varma,2009-10-26T03:40:30Z,Atul Varma,Atul Varma,20,7,13
137,chromeless,96d19c1353a43059a141c1e0867c08e3061bfb0b,Fixed an issue w/ memory profiling.,Atul Varma,2009-10-26T02:40:16Z,Atul Varma,Atul Varma,10,8,2
138,chromeless,589050805878b7aed51ee32d6af727eb83da7e53,Per-module object count information is now reported.,Atul Varma,2009-10-26T02:39:26Z,Atul Varma,Atul Varma,31,26,5
139,chromeless,b3f663f5cb713313ec45ceaca1aeb9ba1d95e5b9,Got rid of an annoying strict warning.,Atul Varma,2009-10-26T02:07:30Z,Atul Varma,Atul Varma,17,10,7
140,chromeless,a519877d997f6b5775cf228330b63df5fef7ea32,"Added memory profiling code, if nsJetpack is available.",Atul Varma,2009-10-26T02:03:11Z,Atul Varma,Atul Varma,181,181,0
141,chromeless,333c28e9c034530949f8e13f3c7d0c0347a8d80b,"Renamed test-runner.js to harness.js to avoid confusing it w/ being a test suite (like test-file.js et al)

--HG--
rename : harness/chrome/content/test-runner.js => harness/chrome/content/harness.js",Atul Varma,2009-10-25T10:42:31Z,Atul Varma,Atul Varma,4,2,2
142,chromeless,cbf0d5ba421a939be4214815f1da1347c5c3e905,We now display memory usage stats (via nsIMemoryReporterManager) at the end of each test suite iteration.,Atul Varma,2009-10-25T10:38:35Z,Atul Varma,Atul Varma,17,16,1
143,chromeless,7ea94bfe8b06a9ed7ce198cdc521a3d076fa67af,Perform GC after each test suite iteration.,Atul Varma,2009-10-25T10:27:14Z,Atul Varma,Atul Varma,1,1,0
144,chromeless,18e84b3e0fd739f47c8d7933d851ae84bf3712ad,minor bugfix to last commit.,Atul Varma,2009-10-25T10:21:47Z,Atul Varma,Atul Varma,11,7,4
145,chromeless,d591a1bdf8b9438462de658174649167ab310602,"harness now puts its result in a file, which means we don't fail when running tests with debug builds of Firefox.",Atul Varma,2009-10-25T10:17:07Z,Atul Varma,Atul Varma,75,55,20
146,chromeless,e8dc46a9f8ccecad35eba61bb72de6543a2a3ba1,Changed maxversion to 1.9.3.*,Atul Varma,2009-10-25T00:03:36Z,Atul Varma,Atul Varma,2,1,1
147,chromeless,bdea4e9345e325468f65ad0afd8f66edd73888fd,Added file.read().,Atul Varma,2009-10-24T19:53:42Z,Atul Varma,Atul Varma,82,71,11
148,chromeless,a42143802851de928fa13802fa82d50634f51dfd,Made command line option docs consistent,Atul Varma,2009-10-24T01:39:18Z,Atul Varma,Atul Varma,15,7,8
149,chromeless,6d2298ac470469bf994dfdaf778ec108dfae22c7,"It's now possible to specify how many times you want to run all tests, using a new '-x' command-line option. Hopefully it'll be useful in finding memory leaks.",Atul Varma,2009-10-24T01:35:33Z,Atul Varma,Atul Varma,55,41,14
150,chromeless,3ab29574fafff40cfe8bbf82867dfcd4e37f795d,Added the ability for harness to auto-register custom xpcom component directories.,Atul Varma,2009-10-24T01:07:42Z,Atul Varma,Atul Varma,39,34,5
151,chromeless,4e744404e6c5528dcbfd9467b7b71dd7430ef487,"Minor refactoring to unit-test.js, which should make it easier to detect memory leaks b/c onDone() will be called when a test's stack has unrolled.",Atul Varma,2009-10-23T23:06:24Z,Atul Varma,Atul Varma,20,9,11
152,chromeless,2ab690ab910cd3a072f4794573d1c04c8c92c5be,Added a memory.gc() function that performs cycle collection.,Atul Varma,2009-10-23T22:22:04Z,Atul Varma,Atul Varma,16,15,1
153,chromeless,afacdfd274fe69f18fb253472c2e6730e5dc8e5c,"Added license block, a few comments.",Atul Varma,2009-10-23T18:44:24Z,Atul Varma,Atul Varma,42,42,0
154,chromeless,1c7789791997fca913488b2bd1ab516bb35eef31,"Factored out some of main.js into a harness-specific securablemodule, 'test-runner'.",Atul Varma,2009-10-23T18:41:09Z,Atul Varma,Atul Varma,243,137,106
155,chromeless,aa6c4181986149420d33ccd23f5f77430dcbba2d,We now emit a stace trace whenever a test fails.,Atul Varma,2009-10-23T17:45:39Z,Atul Varma,Atul Varma,1,1,0
156,chromeless,70a4fc9c0c3722aa5699a4977b5e913efdef399d,Made unloader test a bit more robust.,Atul Varma,2009-10-23T17:37:04Z,Atul Varma,Atul Varma,10,7,3
157,chromeless,71bda5ce882cafa039d18012ff4e4385cbbad3f4,Renamed a test to be more accurate.,Atul Varma,2009-10-23T17:15:53Z,Atul Varma,Atul Varma,6,3,3
158,chromeless,e295e7ea2bd3f6cdb481f86615af744bef1cbfe4,Added another test.,Atul Varma,2009-10-23T17:14:59Z,Atul Varma,Atul Varma,8,8,0
159,chromeless,7f2a70a5f5364fad2267ea80942e69b86fe435d8,Added license block.,Atul Varma,2009-10-23T17:09:25Z,Atul Varma,Atul Varma,36,36,0
160,chromeless,7ed849e63bc7df2ce77627dc33eaf2698d9527a9,"Added another xpcom test, fixed a bug revealed by it.",Atul Varma,2009-10-23T17:02:32Z,Atul Varma,Atul Varma,25,24,1
161,chromeless,696203d8c026943887ba4574c6ee1705feba7d3b,Replaced Cu.import(XPCOMUtils.jsm) with require('xpcom'),Atul Varma,2009-10-23T16:50:45Z,Atul Varma,Atul Varma,17,6,11
162,chromeless,32472a93c1aea0416c525758e4c819ff075a3659,Added an xpcom securable-module that allows a factory to register and unregister itself.,Atul Varma,2009-10-23T16:44:36Z,Atul Varma,Atul Varma,141,141,0
163,chromeless,f255bae6a35722556d997d403b9c70ac5a2ddcf6,url.toFilename() can now convert chrome: URLs that aren't in jars.,Atul Varma,2009-10-23T05:00:45Z,Atul Varma,Atul Varma,30,28,2
164,chromeless,ca70e4c71d3757c078baa9f3908f09df817bb44c,Minor cosmetic changes.,Atul Varma,2009-10-22T18:36:30Z,Atul Varma,Atul Varma,2,1,1
165,chromeless,30259c736fd42ca6f074284ecfa501f460081df3,"Harness works on thunderbird now, but no longer on XULRunner... argh.",Atul Varma,2009-10-22T18:11:51Z,Atul Varma,Atul Varma,30,18,12
166,chromeless,9825b0efac30c0b1ac5a0d301a252d04c0a7c153,Test harness works better w/ firefox.,Atul Varma,2009-10-22T17:49:55Z,Atul Varma,Atul Varma,48,42,6
167,chromeless,f542ca27920786e6f36b00cd9fb583d4488980bd,Removed toolkit.defaultChromeURI pref and replaced it with an app-startup XPCOM service that opens a window.,Atul Varma,2009-10-22T17:30:27Z,Atul Varma,Atul Varma,74,72,2
168,chromeless,1c7bbd3d75a4bbc9819fa4e18b166d8293fb3e25,"Added an --app option to the harness package, which allows tests to be run in xulrunner, firefox, or thunderbird.",Atul Varma,2009-10-22T17:01:15Z,Atul Varma,Atul Varma,1266,1252,14
169,chromeless,fccda5c0b0d205cbe68f08a67689f234fa13e1c4,Added url.fromFilename().,Atul Varma,2009-10-20T04:31:50Z,Atul Varma,Atul Varma,15,15,0
170,chromeless,f2f86bce2b79f06274c2e899acbf21615f4e3945,Simplified xhr caching logic and likely removed a memory leak.,Atul Varma,2009-10-20T04:17:37Z,Atul Varma,Atul Varma,24,10,14
171,chromeless,d0a558120b2ad3994e8f6465053290dfb39ba986,Added license block.,Atul Varma,2009-10-20T04:02:23Z,Atul Varma,Atul Varma,36,36,0
172,chromeless,a1ce2c2bf9b25f639065d35734bb2d71b326d75a,Added xhr module.,Atul Varma,2009-10-20T03:55:16Z,Atul Varma,Atul Varma,149,149,0
173,chromeless,3c7051cc992d7a4ec402ef0815546802de926e62,Changed cuddlefish.loader to cuddlefish.parentLoader as per conversation with Jono.,Atul Varma,2009-10-19T22:17:54Z,Atul Varma,Atul Varma,4,2,2
174,chromeless,57825148a4af38ab5f210c1ebc7cd6a5e416f3b0,"Moved harness/python-modules/harness.py to harness/__init__.py and simplified run_tests.py.

--HG--
rename : harness/python-modules/harness.py => harness/__init__.py",Atul Varma,2009-10-19T22:15:04Z,Atul Varma,Atul Varma,24,14,10
175,chromeless,40f4c5e92f512748784be39e625f0479a3006b2f,"downloading of interop suite now only occurs if the user actually runs tests when calling run_tests.py (as opposed to looking at cmdline opts, etc.)",Atul Varma,2009-10-19T17:57:50Z,Atul Varma,Atul Varma,18,12,6
176,chromeless,d845271bb498c89784d206ce361d84e655f4c134,removed run-suites.js. main.js now loads unit-test and calls its findAndRunTests() function on its own.,Atul Varma,2009-10-19T17:51:24Z,Atul Varma,Atul Varma,18,7,11
177,chromeless,5e8820bf74277c08b488b34fc3c1bb579c07f8e2,Folded the securable-module tests from the jep-25 repository into this one.,Atul Varma,2009-10-19T17:38:09Z,Atul Varma,Atul Varma,253,252,1
178,chromeless,08881ac27700e7964c463126f000df7ce0faacf4,Moved test-finding functionality into unit-test module.,Atul Varma,2009-10-19T16:33:18Z,Atul Varma,Atul Varma,94,56,38
179,chromeless,ce1163bdd57b9cd2cffdc683aae7df571eeb9a95,"Made members of securable-module classes public, added a require('cuddlefish').loader attr to the module which is the Loader of the *current* cuddlefish instance.",Atul Varma,2009-10-19T10:04:42Z,Atul Varma,Atul Varma,51,31,20
180,chromeless,b8f6766feb0142c9ca9711a9d9ad10e949d314c6,test harness now passes a custom console into its loader in which tests are run.,Atul Varma,2009-10-19T06:49:09Z,Atul Varma,Atul Varma,70,33,37
181,chromeless,08c436eef2a573e583dc67802111fdba66c99d67,Added __url__ global to cuddlefish modules and scripts.,Atul Varma,2009-10-19T05:31:55Z,Atul Varma,Atul Varma,34,25,9
182,chromeless,eb0811cd8dc07c5f91f018776eeb698661e53997,"Added assertMatches() to testing repertoire, made file.list() raise a friendlier error when the path doesn't exist.",Atul Varma,2009-10-19T05:06:03Z,Atul Varma,Atul Varma,37,35,2
183,chromeless,99228b61b6e750fb58a5576c7d971877762b7c60,Minor change to test output.,Atul Varma,2009-10-19T00:41:22Z,Atul Varma,Atul Varma,6,3,3
184,chromeless,2f212c5fd11b63faf8cbe024c1e2d17ecfd86c9d,Supressing pointless console messages like 'Invalid chrome URI: /'.,Atul Varma,2009-10-19T00:37:58Z,Atul Varma,Atul Varma,9,8,1
185,chromeless,698daa238397771c1ebaee51d79dd8ee546df5f9,Added a -v/--verbose option to run_tests.py.,Atul Varma,2009-10-19T00:32:05Z,Atul Varma,Atul Varma,19,15,4
186,chromeless,5a558fee763f29e3239a9015d10671834c759f03,"run_tests.py now imports all its modules from harness/python-modules, main.js now gets all its cuddlefish-specific information via JSON from run_tests.py, and the 'harness' directory can now potentially be reused by other projects.",Atul Varma,2009-10-19T00:23:45Z,Atul Varma,Atul Varma,1463,1346,117
187,chromeless,699f4f29176a7ec1b8ef7126df5cc112a6a4bdea,"Changed preferences-service.set() to throw if a float is passed as the value, rather than truncate the float and log a warning.",Atul Varma,2009-10-18T23:39:30Z,Atul Varma,Atul Varma,16,7,9
188,chromeless,52604821e487c6e5f540374aad5efefa498e78b7,"Test suite output is now much less verbose by default, making it easier to spot failing tests.",Atul Varma,2009-10-18T23:26:10Z,Atul Varma,Atul Varma,49,39,10
189,chromeless,54e533dba22d0060521c8b210ae3dfb7c66a6a36,Added file.join() and changed run-suites.js to use the file module to dynamically find suites.,Atul Varma,2009-10-18T18:52:30Z,Atul Varma,Atul Varma,46,33,13
190,chromeless,5c2ed8364f7b7e2592c6336abb9828285683436b,Added file.dirname(),Atul Varma,2009-10-18T18:28:55Z,Atul Varma,Atul Varma,18,17,1
191,chromeless,0f7db88838c291a0c06973d40c542c5d3ef581f1,"Added 'assertNotEqual()' to test suite functions, url.toFilename(), and started moving over Irakli's file module from narwhal.  Only file.list() is currently supported.",Atul Varma,2009-10-18T18:13:56Z,Atul Varma,Atul Varma,162,160,2
192,chromeless,b093ea80df37e39f6af87b9eb09c06a48c23c56b,Minor refactorings,Atul Varma,2009-10-18T16:36:34Z,Atul Varma,Atul Varma,20,8,12
193,chromeless,87e67f2f5689ba61730c1495ba715408d2b7b2d5,"harness no longer uses current working dir, since a race condition can sometimes make it have a weird value.",Atul Varma,2009-10-18T00:09:20Z,Atul Varma,Atul Varma,18,14,4
194,chromeless,17215dd8210067bebe48ca341d7f8a637ecd4cc0,Fixed .hgignore.,Atul Varma,2009-10-17T23:47:04Z,Atul Varma,Atul Varma,1,0,1
195,chromeless,c9853efa53a033cf704c0e31d10a27372993a05d,"Moved xulrunner harness app into 'harness' dir

--HG--
rename : application.ini => harness/application.ini
rename : chrome/chrome.manifest => harness/chrome/chrome.manifest
rename : chrome/content/main.js => harness/chrome/content/main.js
rename : chrome/content/main.xul => harness/chrome/content/main.xul
rename : defaults/preferences/prefs.js => harness/defaults/preferences/prefs.js",Atul Varma,2009-10-17T23:46:39Z,Atul Varma,Atul Varma,6,4,2
196,chromeless,452748094e7121c553ee66df26f5ec7067b835d1,"Moved 'lib' and 'tests' dir from chrome/content to root dir.

--HG--
rename : chrome/content/lib/cuddlefish.js => lib/cuddlefish.js
rename : chrome/content/lib/memory.js => lib/memory.js
rename : chrome/content/lib/observer-service.js => lib/observer-service.js
rename : chrome/content/lib/plain-text-console.js => lib/plain-text-console.js
rename : chrome/content/lib/preferences-service.js => lib/preferences-service.js
rename : chrome/content/lib/securable-module.js => lib/securable-module.js
rename : chrome/content/lib/timer.js => lib/timer.js
rename : chrome/content/lib/traceback.js => lib/traceback.js
rename : chrome/content/lib/unit-test.js => lib/unit-test.js
rename : chrome/content/lib/unload.js => lib/unload.js
rename : chrome/content/lib/url.js => lib/url.js
rename : chrome/content/tests/run-suites.js => tests/run-suites.js
rename : chrome/content/tests/test-cuddlefish.js => tests/test-cuddlefish.js
rename : chrome/content/tests/test-memory.js => tests/test-memory.js
rename : chrome/content/tests/test-observer-service.js => tests/test-observer-service.js
rename : chrome/content/tests/test-plain-text-console.js => tests/test-plain-text-console.js
rename : chrome/content/tests/test-preferences-service.js => tests/test-preferences-service.js
rename : chrome/content/tests/test-timer.js => tests/test-timer.js
rename : chrome/content/tests/test-traceback.js => tests/test-traceback.js
rename : chrome/content/tests/test-url.js => tests/test-url.js",Atul Varma,2009-10-17T23:40:21Z,Atul Varma,Atul Varma,25,23,2
197,chromeless,3844d39246c051cc61bb01865a725e8c86f2e951,Removed outdated comment.,Atul Varma,2009-10-17T22:59:10Z,Atul Varma,Atul Varma,3,0,3
198,chromeless,656bf59fe0207cc801b5392f7ed1ea12083e387c,Fixed a race condition bug in run_tests.py.,Atul Varma,2009-10-17T22:41:35Z,Atul Varma,Atul Varma,9,6,3
199,chromeless,9e1806ae2cd503122e16056e14161b24a7a2bbd3,run_tests.py now supports xulrunner-bin via the -b argument.,Atul Varma,2009-10-17T22:34:26Z,Atul Varma,Atul Varma,17,10,7
200,chromeless,c0f6220243b6915613733caccc0bd3c1b84a5885,Minor formatting change,Atul Varma,2009-10-02T04:41:08Z,Atul Varma,Atul Varma,3,1,2
201,chromeless,13d444dc2771de1c0db8f7112e8c0451906813fe,"Enabled strict mode on testing suite and fixed a warning raised by it. Also, nsIConsole messages now show up in test output.",Atul Varma,2009-10-02T03:41:09Z,Atul Varma,Atul Varma,16,15,1
202,chromeless,e59156b09d9560afcab783ff1bad20a17f0d816d,"Report useful error if Cu.import() of securable-module.js fails.

--HG--
extra : rebase_source : 64f793bc350bf7506ac2c23ba57583047ebd07e6",Atul Varma,2009-10-01T04:05:03Z,Atul Varma,Atul Varma,6,5,1
203,chromeless,040c65f15b3b24f4becaca0b1e8d49a30ba36b95,"fixed README, 'cfx test' -> 'cfx testall'",Atul Varma,2010-01-14T15:00:07Z,Atul Varma,Atul Varma,3,1,2
204,chromeless,c4b647ee4d8bf167e4cf8c3182712576fc74c90c,copied latest mozrunner from mikeal's github repo at http://github.com/mikeal/mozrunner/,Atul Varma,2010-01-14T14:49:33Z,Atul Varma,Atul Varma,446,253,193
205,chromeless,c17fb41870cc9020490d2496adfbe93ec3ffa924,added another test,Atul Varma,2010-01-09T01:05:28Z,Atul Varma,Atul Varma,3,3,0
206,chromeless,8521f4a9faba6c6d922a884e36154c0233c2d917,added a python implementation of nsIVersionComparator.,Atul Varma,2010-01-09T01:04:32Z,Atul Varma,Atul Varma,199,199,0
207,chromeless,e5388740245561a84ec8929f2455ee9f32ef8697,do not check hidden dirs (dirs that start with '.'),Atul Varma,2010-01-07T23:59:06Z,Atul Varma,Atul Varma,3,2,1
208,chromeless,94727270c8ebdca5cf0403d1bc317121d1455768,Show module list for each package in CFX documentation,Atul Varma,2009-12-19T03:53:53Z,Atul Varma,Atul Varma,51,50,1
209,chromeless,f7c5916ceb9c767a7cd5fec3b4766dc7d752092a,Added really basic documentation web server.  Right now all it does is show what packages are installed and their descriptions.,Atul Varma,2009-12-19T02:51:13Z,Atul Varma,Atul Varma,210,210,0
210,chromeless,7859bb2303de5181857eef3924f79648ced928d8,prefer to show 'fullName' from package.json as xpi name,Atul Varma,2009-12-17T22:33:58Z,Atul Varma,Atul Varma,2,1,1
211,chromeless,bba823e79ff37a5f24b7349fe98a6851ea3a4e15,removed 'testall' from being listed in packages to test when running 'cfx testall',Atul Varma,2009-12-17T19:52:11Z,Atul Varma,Atul Varma,3,2,1
212,chromeless,ea734d804e595fd04aa47e40c756acbe03e7431c,moved jetpack.py to the atul-packages repo and made jpx a more generic call into it.,Atul Varma,2009-12-17T17:18:16Z,Atul Varma,Atul Varma,117,16,101
213,chromeless,3bdb2d1386ae5593f0bd00e9e1e5256817559fff,minor rewording of cmdline help,Atul Varma,2009-12-17T15:43:27Z,Atul Varma,Atul Varma,2,1,1
214,chromeless,2d0327748582c2a7e282589188a28ff27ff05eb7,"Added a --config option to cfx, which allows users to specify command-line options from a configuration specified in a local.json file in the user's cfx root.",Atul Varma,2009-12-17T04:25:31Z,Atul Varma,Atul Varma,46,39,7
215,chromeless,3b1d4c4584a9f2a803cfe5cad47db3be95bc9330,testall command now pays attention to test-related cmdline options,Atul Varma,2009-12-17T01:14:34Z,Atul Varma,Atul Varma,7,4,3
216,chromeless,f0fb458a844c5d36a3b308e46232cf19d32d7eaa,Added 'testall' and 'update' commands to cfx.,Atul Varma,2009-12-17T01:10:09Z,Atul Varma,Atul Varma,58,47,11
217,chromeless,a1e1f7eff6e4a922a5dc8754d03d49242190af36,Replaced the dynamic svn checkout of interoperablejs-read-only with just putting the compliance tests in the cuddlefish package.  This reduces the number of dependencies needed to run tests.,Atul Varma,2009-12-17T00:17:14Z,Atul Varma,Atul Varma,360,330,30
218,chromeless,aae53144c5e57f73618028a0d26f5ba32f2f6373,'jpx test' now works.,Atul Varma,2009-12-16T22:26:10Z,Atul Varma,Atul Varma,37,27,10
219,chromeless,71ceb4152de00089916f27092aff2d7f08205de4,Added jpx.bat for windows users.,Atul Varma,2009-12-16T20:43:06Z,Atul Varma,Atul Varma,3,3,0
220,chromeless,ed2e597234977593e1d9f6ef6d27e99071eb2df2,added optional extraOutput param to securableModule.Loader.runScript.,Atul Varma,2009-12-16T20:40:51Z,Atul Varma,Atul Varma,10,8,2
221,chromeless,0a95b4d7cbf5722308c61146c7f14ceb622a56bf,enable support for 'xpi' target in jpx,Atul Varma,2009-12-05T23:08:30Z,Atul Varma,Atul Varma,4,2,2
222,chromeless,9294e508e13ac445c5c9a83b27f9449358e20dac,jpx now obeys the --runner option.,Atul Varma,2009-12-05T20:48:14Z,Atul Varma,Atul Varma,4,2,2
223,chromeless,ba8882d3cb0190428fb85cb3a2b6d7636a9707f9,jpx now 'inherits' some command-line options from cfx.,Atul Varma,2009-12-05T20:46:57Z,Atul Varma,Atul Varma,15,11,4
224,chromeless,5dc69edd26fdcc9b472a4d634473f4166918603b,"added initial version of 'jpx', like cfx but for jetpacks. ideally this should go in atul-packages, but there's no easy way to allow other packages to add command-line tools.",Atul Varma,2009-12-05T20:31:14Z,Atul Varma,Atul Varma,87,87,0
225,chromeless,e57053351db9c6595270ebe083b64b869293a758,moved a function to a different place for readability,Atul Varma,2009-12-05T20:17:43Z,Atul Varma,Atul Varma,14,7,7
226,chromeless,75cff60dcf6f731421b1219a67ea54e8eaeca662,cfx options are now divided into groups.,Atul Varma,2009-12-05T20:16:28Z,Atul Varma,Atul Varma,134,81,53
227,chromeless,3612ff0708ac077d518f97eb21412ac90fad914b,simplified cfx usage string implementation,Atul Varma,2009-12-05T19:50:27Z,Atul Varma,Atul Varma,11,3,8
228,chromeless,2693da4781448a56d7f80128645582b107e5b414,factored out argument parsing into cuddlefish.parse_args().,Atul Varma,2009-12-05T19:41:44Z,Atul Varma,Atul Varma,33,21,12
229,chromeless,e4763775025852b5d4deccfb3a7b2fa22c99172a,support passing-in a pkg_cfg to cuddlefish.run() and added cuddlefish.packaging.find_packages_with_module().,Atul Varma,2009-12-05T19:25:19Z,Atul Varma,Atul Varma,20,17,3
230,chromeless,29ab6bca6798fe2719aef99dfbbb54352cac4136,minor refactoring,Atul Varma,2009-12-05T18:48:32Z,Atul Varma,Atul Varma,13,8,5
231,chromeless,16ace683d6cade5b5ef4b348c787cf93e20dd25f,refactored packaging.py to support absolute paths for dir names in package.json sections.,Atul Varma,2009-12-05T17:54:24Z,Atul Varma,Atul Varma,9,6,3
232,chromeless,a022df7f3aea24f4e0643369518d3b972db72a3e,added a comment,Atul Varma,2009-12-05T17:45:00Z,Atul Varma,Atul Varma,3,3,0
233,chromeless,700d1191b54c14f3a1babb87128748bb6a626956,cfx always tries to run tests instead of bailing if it doesn't see any in package.json.,Atul Varma,2009-12-05T17:41:20Z,Atul Varma,Atul Varma,16,8,8
234,chromeless,0ab2334b9c3afb87d792ed3a8a40733e20d886aa,"Removed the 'paths' property from the return value of packaging.build_config(), as it was unused.",Atul Varma,2009-12-05T07:54:51Z,Atul Varma,Atul Varma,4,1,3
235,chromeless,35d49118507e247e8d6d631bfccdc1a8323730e3,"resolved two packaging system TODOs, refactored the way packaging.build_config() works.",Atul Varma,2009-12-05T07:52:00Z,Atul Varma,Atul Varma,63,37,26
236,chromeless,734d6198ff70c282eb44b1f96b6321e9477e12f0,refactored the packaging module to use Bunch instead of dict.,Atul Varma,2009-12-05T07:14:36Z,Atul Varma,Atul Varma,82,43,39
237,chromeless,570550388eef9e6c03208b633495a38eb2a645f2,factored out a packaging.resolve_dir() function,Atul Varma,2009-12-05T06:46:54Z,Atul Varma,Atul Varma,29,17,12
238,chromeless,4b23cfc726e99626b5671a3392d61e6cc7268f51,"added a --dep-tests option to cfx, which tells it to run tests for all dependencies of the current package too.",Atul Varma,2009-12-05T00:15:35Z,Atul Varma,Atul Varma,20,16,4
239,chromeless,6676cdeb186ac84ed7e9555d99f64d230f7ad88f,Minor modification to securable-module.js to allow for membranes to work.,Atul Varma,2009-12-04T20:54:01Z,Atul Varma,Atul Varma,7,5,2
240,chromeless,c256a0d5acee86e5efe6d3e83ae91018cf7a33c4,"Various fixes to traceback module, to help it deal w/ thrown exceptions that aren't Error instances.",Atul Varma,2009-12-03T00:00:00Z,Atul Varma,Atul Varma,30,26,4
241,chromeless,9116597b682e2beef63958f987e795d0b6ba6fb6,"added --no-quit option to cfx, which allows windows users to look at the console output when tests are done.",Atul Varma,2009-12-02T21:08:01Z,Atul Varma,Atul Varma,15,13,2
242,chromeless,0b910c38c246d62e41237d4909e89041d5b6b918,assertRaises() now works if the thrown exception is a string.,Atul Varma,2009-12-02T01:04:41Z,Atul Varma,Atul Varma,9,7,2
243,chromeless,ebde4dd82b14794a670846385ed1a9d38801b4b2,Added assert() function to unit-test.js.,Atul Varma,2009-12-01T21:30:00Z,Atul Varma,Atul Varma,9,9,0
244,chromeless,54cef6be3a2c8abc24237615bef3bb6d837c99c7,Added tag jep-31-examples for changeset 39c45211aa25,Atul Varma,2009-11-30T16:40:08Z,Atul Varma,Atul Varma,1,1,0
245,chromeless,74d7ae8f5496979baf1b7e995b38474dc81d5e70,minor refactoring,Atul Varma,2009-11-30T15:19:30Z,Atul Varma,Atul Varma,3,1,2
246,chromeless,ea1c268b53be9d072df7b6d429d5fe4a4b7af8ce,Added another TODO.,Atul Varma,2009-11-30T14:59:08Z,Atul Varma,Atul Varma,2,2,0
247,chromeless,e8220cf44d9685b920bc37e0515c749d0c0fc640,Added a TODO.,Atul Varma,2009-11-30T14:34:41Z,Atul Varma,Atul Varma,1,1,0
248,chromeless,bd3552fb7200348a18f8b2fe5769706f22398ad8,Renamed contract id of harness service.,Atul Varma,2009-11-25T15:36:30Z,Atul Varma,Atul Varma,2,1,1
249,chromeless,4a495fd50df31444cafe449457cddff7384a62f8,packages may now contain subpackages.,Atul Varma,2009-11-25T06:59:03Z,Atul Varma,Atul Varma,36,22,14
250,chromeless,da8448354753d01a8be2ee5488274e39175e1a7a,Finished implementation of packaging.getURLForData().,Atul Varma,2009-11-25T00:37:22Z,Atul Varma,Atul Varma,11,8,3
251,chromeless,730542e449c3123a556a81178aea49fefb96f515,Half-implemented implementation of supporting package data resources.,Atul Varma,2009-11-24T20:55:19Z,Atul Varma,Atul Varma,50,40,10
252,chromeless,b8d2425903fb42bc894b7116b3a34ad448b83202,Added mapping from resource hosts to package names in harness JSON options.,Atul Varma,2009-11-24T19:39:06Z,Atul Varma,Atul Varma,2,2,0
253,chromeless,7dd1cdc26e03c6d8e1ce9b1ccdf200e40020b5e9,Simplified some logic in runner.py.,Atul Varma,2009-11-24T15:04:32Z,Atul Varma,Atul Varma,10,2,8
254,chromeless,b6111e826494ad22632d19e115bc2610e2ccc695,"It's now possible to build an xpi of a library that has no main program, so that the template can contain the main program.",Atul Varma,2009-11-24T15:01:51Z,Atul Varma,Atul Varma,19,13,6
255,chromeless,e786e0abf1fdf0f2eccdca5b0b88814c1c392c70,"Changed unit-test.TestFinder() such that it assumes all exported functions from a test-* module are tests, rather than filtering out symbols that don't start with 'test'.",Atul Varma,2009-11-24T13:35:13Z,Atul Varma,Atul Varma,11,5,6
256,chromeless,d80c2ab38fad19862a024a179591b8adc9d533a4,Added 'url' and 'license' as possible metadata properties.,Atul Varma,2009-11-24T13:16:34Z,Atul Varma,Atul Varma,2,1,1
